Group,ADM,,,ARO,,,AUS,,,IND,,,JAP,,
gene-LOC4326324,7.80437044745057E-05,0.001675816490664,0.046570555254291,0,0.001164417092104,0,0,0.001835792712777,0,0.000300288830441,0.004186763949759,0.071723372524538,0.000300320077978,NA,NA
gene-LOC4326325,0.000260006842285,0.003815725413827,0.068140868140868,0.001200821074239,0.008027020447907,0.149597360817982,0.000437050975026,0.005324975657254,0.082075675675676,0,0.005781402142162,0,0,0.002129990262902,0
gene-LOC4326326,0.000901453746734,0.001906584345021,0.472810840542092,0.001994109694825,NA,NA,0.001716875557713,0.002518548259829,0.681692538950908,0.002627523032487,0.00704641707879,0.372887809947584,0.000229568411387,NA,0.451101928374655
gene-LOC4326327,0.000337443587737,NA,0.423283310209748,0.000535178108461,NA,1.68863411956826,0.000313961959547,NA,0.483578085955284,0.000355345703772,NA,0.667400996420277,9.46339619202025E-05,0.001153404253433,0.082047522920578
gene-LOC4326329,0,NA,0,0.000152668955937,NA,0.597971749366169,8.04606659667427E-05,NA,0.448478812024627,0,NA,0,9.50724191516594E-05,0.001544617877438,0.061550769637198
gene-LOC4326332,0.001462376725891,0.004859552151521,0.300928291392688,0.001295866595385,0.005834947895462,0.222087089482492,0.001220795500661,0.004841779302754,0.252137783307634,0.000923577050824,0.005274048265951,0.175117292116386,0,NA,0
gene-LOC4326333,0.004471353336489,0.013095031731118,0.341454181119983,0.004526828075349,0.012130866569811,0.373166092405547,0.003599358567432,0.012157339374567,0.296064661562496,0.004390347458503,0.011677369956296,0.37597057170698,0.003394379332224,0.007179117804024,0.472812875465226
gene-LOC4326336,0.001059110791021,NA,NA,0,NA,NA,0.000785109337287,NA,NA,0.000550616341919,NA,NA,4.97251093952408E-05,NA,NA
gene-LOC4326337,0,0.002674815853394,0,0,0.002316396453326,0,0,0.002221607851656,0,0,NA,0,0.000176719554902,0.001149323001604,0.153759695625769
gene-LOC4326339,0.009346450594305,0.004542229245827,NA,0.000817176734498,NA,NA,0.008247165574879,0.004381316555409,1.88234871198657,0.01080101112188,0.004836575104354,NA,0.001182758062241,0.001137885880281,1.03943469440787
gene-LOC4326341,0.001799472928574,0.005898903094351,0.305052125758393,0.002953597254281,0.014459520106233,0.204266616912653,0.002940200429473,0.015547443523173,0.189111504093325,0.002966257848869,0.01673215035312,0.177278938227815,0.000683827700567,0.001043224258441,0.655494439507121
gene-LOC4326342,8.50582864194203E-05,0.006624378665338,0.012840190864162,0,0.005148080478759,0,0.000445293938584,0.006978501079029,0.063809395963536,6.33839743544599E-05,0.007752798755701,0.008175624874546,0.000150633848853,NA,0.334368960098264
gene-LOC4326343,0.001497554502006,0.001502703916494,0.996573234133227,0.000429145177015,NA,NA,0.000408206038706,0.003862505399068,0.105684263588237,0.001317231399138,0.002659219785852,0.49534506555114,4.28100204719714E-05,NA,0.085171861806924
gene-LOC4326345,0.000426083405827,NA,1.95037127435445,9.12933858770986E-05,NA,NA,0.000296118290089,NA,0.704952829050826,0.000554554371666,NA,NA,5.77896610443748E-05,NA,0.082712668548027
gene-LOC4326346,3.64353499360674E-05,0.009119576352057,0.003995289751354,0,0.006862631186067,0,0.000102826516786,0.008017614653607,0.012825075939419,6.267462900759E-05,0.004441993007217,0.01410957399207,0.000141564188791,0.00242300127984,0.058425139915983
gene-LOC4326347,0.001191748970392,0.016387187119132,0.072724437801839,0.00078614993181,0.019447404173101,0.040424414734848,0.001219497524805,0.022486603681035,0.054232179394604,0.001242966431419,0.024914445086094,0.049889388550458,0,NA,0
gene-LOC4326348,0.002043175763382,0.007486501045212,0.272914643441952,0.002064741414511,0.012633300876339,0.163436415765123,0.002409481800893,0.013035614556144,0.184838374172214,0.002811562777207,0.01204323271665,0.233455820655164,6.67411943336727E-05,NA,0.241013576271281
gene-LOC4326349,0.002468607257833,0.013446405188003,0.183588641225537,0.002363920953517,0.017530518460734,0.134846037714862,0.002364078347832,0.01441034926784,0.164054201871983,0.000312492652251,0.009512611927525,0.032850352209455,0,NA,NA
gene-LOC4326350,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0
gene-LOC4326351,0.000158724581279,NA,0.326335653764338,2.72579831818244E-05,NA,0.159481305042343,0.000198748974122,NA,1.16297686167434,0,NA,0,0,NA,NA
gene-LOC4326353,0.00055301070958,NA,0.862052457838274,0.000282070728989,NA,NA,0.000311280017009,0.00125094141651,0.248836606495524,0.000813980487796,0.001124034316284,0.724159819681517,3.07583106589376E-05,NA,0.30467289719626
gene-LOC4326355,0.002024859644354,0.002383255020819,0.849619376300453,0.002144844693982,0.003249225253305,0.660109572828416,0.001022009608515,0.003902446825322,0.26188943866784,0.001730671079362,0.003635083509333,0.47610215141363,0.00057723876479,NA,1.01789382389191
gene-LOC4326356,0,0.00391491582931,0,0,NA,0,0.000183517932898,NA,0.356009496660895,0,0.001017965569707,0,0,0.005011092261516,0
gene-LOC4326358,0,NA,0,0.000129275518449,NA,0.338409854423293,6.6338010021292E-05,0.001437606736645,0.046144754563473,0.000132673791504,NA,0.165214686117884,0,NA,NA
gene-LOC4326359,0.00133859564319,NA,NA,0.000155327896193,NA,NA,0.00081318799591,NA,NA,0.001195739182712,NA,NA,0.00052077403817,NA,NA
gene-LOC4326360,0.000894602451823,0.004813634761938,0.185847596684479,0.000170263593452,NA,0.236452185636878,0.000826654063176,0.002572178998894,0.321382790051181,0.000781411204623,0.003649521859364,0.214113309834785,0.000416165300858,0.001981531380665,0.210022059160014
gene-LOC4326361,0,0.005931675470946,0,0,0.001136250373767,0,0,0.003049935213794,0,0,0.006720322934317,0,0,0.001659523572212,0
gene-LOC4326362,0.000460731184535,0.003266106177971,0.141064362096568,9.22068993408017E-05,NA,0.134172128717763,9.22068993408017E-05,0.001424050632911,0.064749733759319,9.22068993408017E-05,0.001072845537232,0.085946108867322,0.00024173883319,0.001643702236862,0.14706972331651
gene-LOC4326363,0.000751604452126,0.00114984205003,0.653658867412681,0,NA,0,4.10082419556375E-05,0.00147977185574,0.027712543522547,0.000537483544602,NA,0.625348587072587,0.000313332014348,NA,0.41192231657068
gene-LOC4326364,9.04704640371094E-05,0.006099042572138,0.01483355181851,0.000119060083306,0.001586361353165,0.075052309530825,0.000204758541524,0.001488813350798,0.137531371151639,0.000250254709557,0.003402101516114,0.073558860125541,6.1880230813261E-05,0.003789722067186,0.016328435097935
gene-LOC4326365,0,0.001744912674251,0,0,NA,0,0,NA,0,0,0.001105592052556,0,0,NA,0
gene-LOC4326367,0.000867699434768,0.001484687904442,0.584432211087216,0.000131318587283,NA,0.52860198661335,0.00041569285421,NA,0.528129763337649,0.000457081767082,0.001340002724032,0.34110510291099,0.000411416011966,NA,0.640193414507918
gene-LOC4326371,0.002647621927362,0.003850249926267,0.687649367720202,0.000266838003951,NA,0.374357050121149,0.001055909716461,0.002497166715461,0.422843100512221,0.001073196087669,0.001962729571996,0.546787546782224,0.001070182842339,0.001064339166696,1.00549042619715
gene-LOC4326373,0.003002937921506,0.007319524916724,0.410264047963632,0.000687808417588,0.001862167675433,0.36935901458407,0.000934349863552,0.001981977220475,0.471423109155668,0.002057043940426,0.003870715991519,0.531437580265086,0.002505710143859,0.008329557395856,0.300821523254673
gene-LOC4326374,0.000572380260147,NA,NA,0.000107747697425,NA,NA,0.000286221282627,NA,NA,0.000239256935305,NA,NA,0.00058931655551,NA,1.06465765219446
gene-LOC4326375,0.00105347674761,0.013044977284849,0.080757269607019,0.000436163309359,0.005991077210805,0.072802151267949,0.000212330727156,0.002626044160563,0.080855733633344,0.001285151910238,0.013764800544677,0.09336509498023,0.000640203056997,0.012207549021199,0.052443210007645
gene-LOC4326376,0.002527977448391,0.011217833347324,0.225353450182408,0.000546859662288,0.001872303661053,0.292078509305881,0.00055261722831,0.001807729493178,0.305696859179146,0.001970452026098,0.009113412348648,0.216214514466727,0.002043401799211,0.009397859376475,0.217432685184265
gene-LOC4326378,0.000311921347224,0.002348769198885,0.132802042606644,0.000317898620928,NA,0.502464822842126,0.000135300831022,NA,0.266904314118322,0.000166512493491,0.002348958513247,0.070887796677567,0.000372773540586,0.001378054880565,0.270507035563774
gene-LOC4326379,0.000466571950333,0.003095067750755,0.15074692637005,9.86787216831518E-05,NA,0.198430636359862,9.41289465849487E-05,NA,0.229802333182998,0.000107101576321,NA,0.171181672507319,0.000455243710048,0.003296844791978,0.13808466542178
gene-LOC4326380,0.003563294473119,NA,NA,0.000714350765185,NA,NA,0.001118132454675,NA,NA,0.001933284954152,NA,NA,0.001735365759968,NA,NA
gene-LOC4326381,0.000658742115501,0.002856571438486,0.230605860797253,0,NA,NA,0.000692721562391,NA,1.63385327697494,0.000244112906044,0.001687195633742,0.144685596123037,0,0.002738558909445,0
gene-LOC4326383,0.002153990070923,0.001651609586841,1.30417629449806,0.00015831464341,0.002465888541838,0.064201865057597,0.000954739122087,NA,NA,0.000703538653617,0.002651099165752,0.265376211763524,0.00220493290812,0.002677084572189,0.82363214484373
gene-LOC4326384,0,0.004419874993435,0,0,NA,NA,0,NA,0,0,0.007571301013709,0,0.000370687165656,0.001032127710703,0.359148545100036
gene-LOC4326385,0.000345145265663,0.007689308333764,0.044886386483848,0.000281593002229,0.003696109966908,0.076186316086374,0.000111977681806,NA,0.188400703397238,0.000459894028441,0.008753557015279,0.052537960013117,0.000467994751395,0.003748922653526,0.124834464363925
gene-LOC4326386,0.004629844407775,0.006738277937561,0.687096087557785,0.002383841554095,0.006811781760821,0.349958592009851,0.00103661755531,0.001190925327421,0.870430354819348,0.001352971343032,0.002573798773096,0.525670987636731,0.004187340555892,0.006184432584238,0.677077565137262
gene-LOC4326388,0.000595465491757,0.008670059103679,0.068680672719285,0.000757158868267,0.003676214686258,0.205961548191702,8.58048208008486E-05,0.002102016709865,0.04082023725033,0.000901690545687,0.012771770302444,0.07060027892255,0,0.004596354341595,0
gene-LOC4326389,0.000255034542945,0.004106529652974,0.062104639317641,0.000317618693946,0.002045961544365,0.155241771195685,6.25554774688836E-05,0.001110608432371,0.056325411950384,0.000172211240442,0.003897596258308,0.044183960838713,0.000512279982765,0.003745586700896,0.136768956020258
gene-LOC4326390,0.000943624047826,0.004883789209356,0.193215556072289,0.000706982668131,0.004033170166756,0.175292050397098,5.28607091072928E-05,NA,0.132169094356527,0.000707617463393,0.003437400978958,0.205858282965843,0.001033618526943,0.004324535203784,0.23901262869556
gene-LOC4326391,0.001286215214742,0.002324453538191,0.553340900822237,0,0.001542005434062,0,0.002528262612956,0.005161941578292,0.489789079285228,0.002471548339466,0.003985018898442,0.620209941898209,0.000525109743461,0.001221571680902,0.429864044550752
gene-LOC4326392,0.00033091183715,NA,0.345402149539989,0,NA,0,0,NA,0,0.000153934345894,0.00106442988968,0.14461670739076,0.000364609883782,NA,0.977423152726185
gene-LOC4326393,0.003177098876265,0.001613809926624,1.96869459274639,0.00028751895693,NA,NA,0.003618848647839,NA,NA,0.003598833351673,0.002315600042772,1.55416880514696,0.001995010381086,0.001471647627869,1.35563048063048
gene-LOC4326394,0.00032856550956,NA,0.609586875614583,6.28080007730216E-05,0.001358415377403,0.046236226280882,6.36127257257815E-05,NA,0.071506088587488,0.000483215314704,0.001438621360247,0.335887765924101,0,NA,NA
gene-LOC4326395,0.001166934777771,0.005335021571271,0.218731032701867,0,NA,NA,0.001215939484856,0.00433042935017,0.280789590715423,0.001858811117694,0.006030535662039,0.308233168969566,0,NA,NA
gene-LOC4326396,0.001767603952226,NA,NA,7.87224057031202E-05,NA,NA,0.001232163520391,NA,NA,0.001346523820867,NA,1.76371002466533,0.000297472820989,NA,0.604093154551872
gene-LOC4326397,2.32403204065507E-05,0.003213283219384,0.007232577653397,0,NA,0,0,NA,0,4.58830366883899E-05,0.004187396449286,0.010957414050493,4.64900046490005E-05,0.00174249245273,0.026680175616346
gene-LOC4326398,0.000972747151728,0.001747181290315,0.556752271284211,0.000670112806384,NA,NA,0.000991728770872,NA,NA,0.000262689277006,NA,NA,0.001207294319692,0.003068075944742,0.393502097547829
gene-LOC4326399,0.000509289900975,0.001514490535141,0.336278034862729,0.000605586666396,0.002095770624353,0.288956558203233,0.000655446407979,0.002122795211823,0.30876572753149,0.00039495138465,0.001072974771899,0.368090094001982,0.000293980839443,NA,0.345570325872579
gene-LOC4326400,0.001237964567881,0.004504456536786,0.274831060699661,0.00089651437265,0.001154960350341,0.77622956700251,0.000887195563033,0.00454668320006,0.195130279369683,0.000875364793426,0.00511697808556,0.171070655138533,0.000543290173532,NA,0.929078917538384
gene-LOC4326401,0.000854687847825,0.00539357994471,0.158463924997248,0.001057564932859,0.004532379627338,0.233335470506589,0.000565005686048,0.007160130789734,0.078909967239471,0.000333736810008,0.003516065815891,0.094917680010382,0.000314264456607,0.002154781015892,0.145845194611219
gene-LOC4326402,0.000786762334661,NA,0.787764952302895,0.000485608879402,NA,0.742186929744747,0.00055197671184,NA,NA,0.000569934962397,NA,NA,0.000153535058267,NA,0.204154005131004
gene-LOC4326403,0.000998227537779,NA,NA,0,NA,NA,6.48217671494089E-05,NA,NA,0.001837745856924,NA,NA,9.72250354466276E-05,0.002671980689887,0.036386878024453
gene-LOC4326407,0.001557720258449,0.002739212780745,0.568674426973504,0.001083080763059,0.003185154670062,0.340040241448693,0.001197298399693,0.003262773484797,0.366957254394596,0.001334783411818,0.00136640034668,0.976861148390388,0.000455372246437,0.001086564060461,0.419093786558375
gene-LOC4326408,0.004047622434842,NA,NA,0.003888614178834,NA,NA,0.002062720453248,NA,NA,0.002930020789651,NA,NA,0.001341327354617,NA,NA
gene-LOC4326409,0.002049755182473,0.004600941614276,0.445507757827808,0,0.008062577470608,0,0.002397604459476,NA,NA,0.003249465306909,0.003602408370667,0.902025804006215,0,0.002501596364046,0
gene-LOC4326410,0.00151235500121,0.005033261129659,0.300472191338982,0.001120158306784,0.002695026968713,0.415638997230014,0.000898953428445,0.002237240196793,0.401813551237454,0.001185191646239,0.006762040075012,0.175271313552136,0.001423875886961,0.003457923238553,0.411771976626214
gene-LOC4326411,0.001088744654932,0.001140588691707,0.954546246905481,3.8201839418568E-05,0.001137344931443,0.03358861358804,0.0003974609242,NA,0.44321978762822,0.001052180652861,0.001107651341192,0.94992044313183,0.00020744323075,0.001658918335433,0.125047283111801
gene-LOC4326412,0.000548118660127,0.002466565302027,0.222219399452658,0.000557644270761,0.002626062205247,0.212349985330483,0.000272990588487,0.001389423591834,0.196477582568698,0.000123718914947,0.002985998969746,0.041433006575285,0.000804233312279,0.001986929518068,0.404761872510055
gene-LOC4326418,0.000929344832985,NA,1.9080755680465,6.58366836655672E-05,NA,NA,0.000506334739866,NA,NA,0.002006530954108,0.002146442289972,0.934817098732333,3.33418540293631E-05,NA,NA
gene-LOC4326419,0.000367319202428,0.002411652505636,0.152310169715258,0,NA,NA,0.000411397506719,0.001997572394659,0.205948734483315,0.000462825925721,0.002778838381054,0.166553740180188,9.61159660557591E-05,NA,0.195733037629308
gene-LOC4326420,0.000114627244692,0.002341568705714,0.048953184423745,0,NA,NA,0.001511346116874,0.005175810156312,0.292001845359612,0.000856765175067,0.007985747141581,0.1072867898116,0.000200965073226,NA,0.29507675973597
gene-LOC4326426,0,NA,NA,0,NA,NA,0,NA,NA,9.14191236695635E-05,NA,0.144434499467601,0,NA,NA
gene-LOC4326428,0,0.002282861109938,0,0,NA,NA,0,NA,0,8.07928101045792E-05,0.002109101592916,0.038306741778554,0,NA,0
gene-LOC4326431,2.51509054325956E-05,0.001651503164557,0.015229099145773,0,NA,NA,4.96650790820875E-05,NA,0.165201736736207,0,NA,0,0.000304513145879,NA,NA
gene-LOC4326432,0.000531910828086,0.00323136899585,0.164608507653946,0.000149310408276,NA,1.2921737483351,0.000146616094954,0.001986491209004,0.073806566215439,0.000244172540791,0.001913328185569,0.127616653866532,0,NA,NA
gene-LOC4326433,0.002881735545679,0.001136822912149,NA,3.79939209726444E-05,NA,NA,0.001590139339329,NA,NA,0.001531394427993,0.001758946484063,0.870631620613538,0,NA,NA
gene-LOC4326435,0.001228534781462,0.003587052359114,0.342491454952151,0,NA,NA,0.00024301118219,NA,0.53899816594289,0.000920789028503,0.003097551615279,0.297263498035445,0,NA,0
gene-LOC4326436,0.00027600539698,0.002141447009171,0.128887334497831,1.69364563338529E-05,NA,0.046666457011673,0.000304951244001,0.001615247780398,0.188795333881325,0.000349205472493,0.00283155502881,0.123326394486343,5.57494078412259E-05,NA,0.097350019402145
gene-LOC4326437,0.000401821211225,NA,0.474535072731562,4.0749242743239E-05,NA,NA,0.001770294945994,0.003846264244094,0.46026347480203,0.000618984246851,0.001537070524412,0.402703868833598,0,NA,NA
gene-LOC4326439,0.000231413114105,0.001715036792264,0.134931865688609,0.000231413114105,NA,0.389683228108702,0.000716650972734,0.002375397219202,0.301697319059383,0,0.004905987056724,0,0,NA,0
